02.01.2002	1,1107	1,1107	
03.01.2002	1,1107	1,1107	
04.01.2002	1,0854	1,0906	
07.01.2002	1,0812	1,0812	
08.01.2002	1,0938	1,1004	
09.01.2002	1,0807	1,0807	
10.01.2002	1,0871	1,0871	
11.01.2002	1,0938	1,0854	
14.01.2002	1,0938	1,0938	
15.01.2002	1,0938	1,0938	
16.01.2002	1,0972	1,0972	
17.01.2002	1,1073	1,1023	
18.01.2002	1,1039	1,1107	
21.01.2002	1,1191	1,1235	
22.01.2002	1,1275	1,1304	
23.01.2002	1,1258	1,1225	
24.01.2002	1,1458	1,1458	
25.01.2002	1,1463	1,1463	
28.01.2002	1,1667	1,1667	
29.01.2002	1,1564	1,1561	
30.01.2002	1,1275	1,1612	
31.01.2002	1,1578	1,1578	
01.02.2002	1,1443	1,1443	
04.02.2002	1,1612	1,1645	
05.02.2002	1,1443	1,1443	
06.02.2002	1,1494	1,1494	
07.02.2002	1,1612	1,1697	
08.02.2002	1,1738	1,1738	
11.02.2002	1,1566	1,1566	
12.02.2002	1,1443	1,1443	
13.02.2002	1,1443	1,1443	
14.02.2002	1,1376	1,1376	
15.02.2002	1,1443	1,1443	
18.02.2002	1,1241	1,1241	
19.02.2002	1,1410	1,1440	
20.02.2002	1,1275	1,1275	
21.02.2002	1,1275	1,1275	
22.02.2002	1,1275	1,1475	
25.02.2002	1,1275	1,1107	
26.02.2002	1,1309	1,1275	
27.02.2002	1,1309	1,1107	
28.02.2002	1,1275	1,1443	
01.03.2002	1,1191	1,1191	
04.03.2002	1,1275	1,1275	
05.03.2002	1,1140	1,1275	
06.03.2002	1,1208	1,1208	
07.03.2002	1,1191	1,1191	
08.03.2002	1,1275	1,1275	
11.03.2002	1,1191	1,1107	
12.03.2002	1,1275	1,1275	
13.03.2002	1,1107	1,1108	
14.03.2002	1,1107	1,1157	
15.03.2002	1,1191	1,1191	
18.03.2002	1,1241	1,1241	
19.03.2002	1,1275	1,1275	
20.03.2002	1,1107	1,1191	
21.03.2002	1,1275	1,1275	
22.03.2002	1,1023	1,1023	
25.03.2002	1,1157	1,1157	
26.03.2002	1,1225	1,1225	
27.03.2002	1,1275	1,1275	
28.03.2002	1,1107	1,1107	
02.04.2002	1,1107	1,1275	
03.04.2002	1,0740	1,1023	
04.04.2002	1,0753	1,0753	
05.04.2002	1,0686	1,0686	
08.04.2002	1,0854	1,0854	
09.04.2002	1,0922	1,0938	
10.04.2002	1,0938	1,0938	
11.04.2002	1,0837	1,0854	
